id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
61,45,technician,married,university.degree,no,yes,no,telephone,nov,mon,275,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8
62,31,self-employed,married,university.degree,no,yes,no,cellular,apr,mon,291,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
63,31,blue-collar,married,basic.4y,no,no,no,cellular,nov,wed,374,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
64,63,retired,married,unknown,no,yes,no,cellular,apr,thu,144,4,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
65,36,admin.,single,university.degree,no,no,no,cellular,aug,tue,288,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
66,51,blue-collar,married,basic.9y,no,yes,no,cellular,oct,thu,746,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5
67,54,services,divorced,university.degree,no,no,no,cellular,may,tue,499,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
68,27,services,single,high.school,no,yes,no,cellular,jul,mon,306,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
69,36,self-employed,married,university.degree,no,no,no,cellular,may,mon,54,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1
70,36,blue-collar,married,unknown,no,yes,no,cellular,may,thu,25,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
71,47,self-employed,married,university.degree,no,no,yes,cellular,jul,mon,83,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
72,29,admin.,single,professional.course,no,no,no,cellular,apr,thu,427,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
73,43,entrepreneur,married,university.degree,unknown,yes,no,cellular,jul,tue,307,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
74,47,services,married,high.school,no,yes,no,cellular,aug,tue,836,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
75,29,technician,single,high.school,no,no,no,cellular,aug,fri,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
76,33,admin.,married,basic.9y,no,yes,no,telephone,may,fri,147,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
77,26,student,single,basic.9y,no,no,no,cellular,mar,mon,42,4,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1
78,22,technician,single,professional.course,no,no,no,telephone,jun,fri,184,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
79,54,services,married,basic.4y,no,no,no,cellular,aug,wed,211,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
80,52,admin.,married,university.degree,no,no,no,cellular,mar,tue,231,1,6,2,success,-1.8,93.369,-34.8,0.646,5008.7
81,42,admin.,single,unknown,no,no,no,telephone,may,thu,633,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
82,60,admin.,married,unknown,unknown,yes,no,cellular,dec,wed,357,1,999,0,nonexistent,-3,92.713,-33,0.721,5023.5
83,35,technician,single,basic.9y,no,no,no,cellular,nov,wed,178,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8
84,34,admin.,married,university.degree,no,yes,no,cellular,nov,fri,138,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8
85,51,admin.,single,university.degree,no,yes,yes,cellular,may,wed,120,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
86,44,blue-collar,married,basic.9y,no,no,no,telephone,jul,tue,265,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
87,39,admin.,single,unknown,no,no,no,telephone,may,tue,411,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
88,60,retired,married,basic.4y,unknown,yes,no,telephone,may,fri,557,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
89,47,services,married,high.school,no,no,no,cellular,may,thu,176,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
90,47,housemaid,married,basic.9y,no,yes,no,cellular,dec,thu,155,1,999,1,failure,-3,92.713,-33,0.712,5023.5
91,41,technician,married,professional.course,no,yes,yes,telephone,may,thu,87,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
92,52,self-employed,married,professional.course,no,no,no,telephone,jun,mon,45,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
93,29,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,666,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
94,51,technician,married,professional.course,no,no,yes,telephone,may,thu,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
95,55,admin.,divorced,unknown,unknown,no,no,cellular,may,mon,178,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
96,50,management,married,university.degree,unknown,no,no,telephone,jun,fri,442,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
97,47,housemaid,divorced,basic.4y,unknown,yes,yes,telephone,nov,wed,475,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
98,37,technician,married,professional.course,no,no,no,telephone,jul,thu,43,32,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
99,48,self-employed,married,high.school,unknown,yes,yes,cellular,jul,mon,88,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
100,26,admin.,single,university.degree,no,yes,yes,cellular,jul,tue,65,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
101,23,student,single,high.school,no,no,no,telephone,jun,tue,108,4,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
102,63,retired,married,basic.4y,no,no,no,cellular,aug,thu,87,4,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2
103,28,technician,single,high.school,no,no,no,cellular,jul,mon,568,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
104,30,technician,single,professional.course,no,yes,no,cellular,jul,tue,206,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
105,51,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,133,1,999,1,failure,-2.9,92.201,-31.4,0.838,5076.2
106,47,services,married,high.school,unknown,yes,no,cellular,aug,fri,528,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
107,42,services,married,high.school,unknown,no,yes,telephone,jun,tue,214,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
108,39,unemployed,married,professional.course,no,yes,no,cellular,nov,mon,187,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8
109,48,technician,married,unknown,no,yes,yes,telephone,may,tue,83,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
110,29,blue-collar,divorced,basic.4y,no,no,no,cellular,may,fri,667,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
111,28,services,married,high.school,no,no,no,cellular,jul,tue,96,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
112,55,blue-collar,married,basic.6y,no,yes,yes,cellular,aug,mon,179,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
113,55,blue-collar,married,basic.4y,no,no,no,cellular,aug,thu,94,13,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
114,43,services,married,high.school,no,no,no,telephone,may,tue,443,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
115,29,admin.,married,basic.9y,no,yes,no,cellular,jul,fri,273,3,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1
116,42,technician,married,university.degree,no,yes,no,cellular,may,mon,78,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
117,44,management,married,basic.6y,no,yes,no,cellular,mar,thu,53,3,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1
118,31,admin.,married,university.degree,no,no,yes,cellular,aug,tue,824,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
119,42,admin.,married,university.degree,no,yes,no,cellular,aug,tue,576,1,4,1,success,-2.9,92.201,-31.4,0.884,5076.2
120,50,blue-collar,divorced,basic.9y,no,no,no,cellular,may,fri,262,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
121,29,technician,single,professional.course,no,yes,no,cellular,jun,wed,226,2,6,1,success,-1.7,94.055,-39.8,0.704,4991.6
122,29,admin.,single,university.degree,no,no,no,telephone,may,fri,98,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
123,28,admin.,single,basic.9y,no,yes,yes,telephone,may,mon,335,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
124,41,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,581,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
125,43,services,married,high.school,no,no,yes,cellular,aug,tue,79,2,3,2,success,-2.9,92.201,-31.4,0.838,5076.2
126,44,blue-collar,single,basic.4y,unknown,no,no,telephone,may,wed,189,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
127,47,admin.,married,university.degree,no,no,no,cellular,aug,fri,451,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
128,30,admin.,married,high.school,no,no,no,cellular,nov,tue,157,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8
129,56,services,single,basic.4y,unknown,yes,no,cellular,may,mon,480,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
130,31,technician,single,professional.course,no,yes,no,cellular,aug,tue,150,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
131,34,services,married,university.degree,no,no,no,cellular,may,thu,70,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
132,33,blue-collar,married,basic.9y,no,yes,yes,telephone,nov,wed,68,1,999,0,nonexistent,-0.1,93.2,-42,4.663,5195.8
133,31,admin.,single,university.degree,no,yes,no,cellular,nov,wed,404,1,2,5,success,-1.1,94.767,-50.8,1.048,4963.6
134,30,unemployed,single,basic.9y,no,yes,no,cellular,nov,tue,537,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5
135,41,unknown,married,unknown,no,yes,yes,cellular,aug,mon,653,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
136,40,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,13,14,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
137,38,services,married,basic.4y,no,yes,no,telephone,jun,thu,400,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
138,28,unknown,single,basic.9y,unknown,yes,no,telephone,may,wed,99,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
139,34,technician,single,high.school,unknown,no,no,telephone,aug,fri,46,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
140,50,admin.,married,high.school,no,yes,no,cellular,oct,thu,326,1,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6
141,31,admin.,married,university.degree,no,yes,no,telephone,aug,tue,223,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
142,32,management,married,high.school,no,yes,yes,telephone,may,tue,62,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
143,32,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,1080,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
144,50,admin.,married,high.school,unknown,yes,no,cellular,jul,mon,339,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
145,36,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,592,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
146,51,blue-collar,divorced,unknown,unknown,yes,yes,telephone,may,tue,128,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
147,46,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,tue,166,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
148,40,admin.,divorced,basic.9y,no,yes,no,cellular,nov,tue,394,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
149,48,admin.,married,university.degree,no,no,no,cellular,nov,fri,634,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8
150,55,admin.,divorced,high.school,no,no,no,telephone,jun,wed,148,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
151,39,admin.,married,high.school,unknown,yes,no,telephone,jun,thu,1084,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
152,29,entrepreneur,married,basic.6y,no,yes,no,telephone,may,wed,190,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
153,27,admin.,single,university.degree,no,yes,no,cellular,may,mon,490,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
154,48,services,divorced,high.school,unknown,no,no,cellular,apr,thu,235,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1
155,33,blue-collar,single,basic.9y,unknown,unknown,unknown,telephone,may,wed,150,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
156,31,entrepreneur,single,basic.9y,no,no,no,cellular,jul,mon,131,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
157,32,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,537,9,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
158,39,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,78,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
159,30,admin.,single,university.degree,no,yes,no,telephone,jul,fri,121,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1
160,21,student,single,high.school,no,no,no,cellular,may,mon,97,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1
161,41,entrepreneur,married,high.school,unknown,no,no,telephone,may,thu,56,13,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
162,57,retired,single,basic.4y,no,yes,no,telephone,jun,thu,107,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
163,51,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,wed,451,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
164,28,services,married,high.school,no,no,yes,cellular,jun,wed,479,2,6,2,success,-1.7,94.055,-39.8,0.715,4991.6
165,44,admin.,married,university.degree,no,yes,no,cellular,jul,tue,263,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
166,40,technician,married,professional.course,no,no,no,telephone,may,wed,568,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
167,34,blue-collar,married,unknown,unknown,unknown,unknown,telephone,may,fri,298,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
168,47,admin.,married,high.school,no,yes,yes,cellular,aug,thu,59,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
169,53,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,527,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
170,74,retired,divorced,university.degree,no,yes,no,cellular,may,tue,387,1,999,0,nonexistent,-1.8,93.876,-40,0.688,5008.7
171,35,admin.,married,high.school,no,yes,no,cellular,may,tue,124,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
172,39,services,married,high.school,no,yes,no,telephone,may,tue,34,12,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
173,42,admin.,single,unknown,no,no,no,telephone,may,mon,51,9,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
174,35,admin.,single,professional.course,unknown,yes,no,telephone,may,tue,352,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
175,33,management,married,basic.6y,no,no,no,cellular,jul,wed,169,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
176,28,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,87,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
177,26,management,single,university.degree,no,no,yes,cellular,jul,wed,352,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
178,36,services,married,high.school,no,no,no,telephone,jul,wed,276,2,999,0,nonexistent,-1.7,94.215,-40.3,0.802,4991.6
179,50,admin.,divorced,basic.9y,no,no,no,telephone,may,fri,145,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
180,42,technician,divorced,basic.9y,no,no,no,telephone,jun,fri,45,22,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
181,31,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,192,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
182,50,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,66,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
183,31,blue-collar,divorced,professional.course,no,yes,no,telephone,may,thu,176,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
184,33,admin.,single,university.degree,no,yes,no,cellular,jul,tue,156,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
185,38,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,193,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
186,56,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,fri,1252,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
187,53,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,wed,625,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
188,48,management,single,university.degree,no,yes,no,cellular,nov,thu,90,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
189,47,admin.,single,university.degree,no,no,no,cellular,may,mon,53,4,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1
190,36,technician,married,unknown,no,no,no,telephone,may,tue,105,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
191,67,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,68,4,999,1,failure,-3.4,92.649,-30.1,0.72,5017.5
192,43,admin.,married,high.school,no,no,yes,cellular,jul,mon,111,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
193,31,technician,single,professional.course,no,no,yes,cellular,aug,fri,142,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
194,45,technician,single,university.degree,no,no,no,cellular,may,fri,561,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
195,30,services,divorced,high.school,no,yes,no,telephone,may,thu,67,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
196,46,admin.,married,basic.9y,no,no,no,cellular,aug,tue,317,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
197,45,blue-collar,married,professional.course,no,no,no,cellular,oct,tue,117,1,999,0,nonexistent,-3.4,92.431,-26.9,0.744,5017.5
198,42,technician,single,university.degree,no,yes,no,cellular,aug,thu,213,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
199,54,technician,married,basic.9y,no,no,no,cellular,nov,tue,293,3,7,2,failure,-3.4,92.649,-30.1,0.715,5017.5
200,49,blue-collar,married,basic.4y,no,yes,no,telephone,aug,thu,158,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
201,23,unemployed,married,high.school,no,no,no,telephone,may,fri,35,1,999,0,nonexistent,-1.8,93.876,-40,0.699,5008.7
202,51,management,married,university.degree,no,yes,no,cellular,jul,wed,65,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
203,34,admin.,single,university.degree,no,yes,no,cellular,apr,mon,58,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
204,35,blue-collar,married,high.school,no,yes,no,cellular,may,tue,201,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
